id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,iata_code,RW Length,# RW,# Freq,# Routes,is Hub,Slots ,Passengers/DAY,Passenger factor,Randomizer,Boarding new Passengers,,,
2939,FNHU,medium_airport,Nova Lisboa Airport,-12.80889988,15.76049995,5587,AF,AO,AO-HUA,Huambo,FNHU,NOV,8727,2,1,3,0,12,1000,5,107,2125,,,
2945,FNME,medium_airport,Menongue Airport,-14.6576004,17.71980095,4469,AF,AO,AO-CCU,Menongue,FNME,SPP,11483,1,1,3,0,12,1000,5,92,2270,,,
2950,FNSO,medium_airport,Soyo Airport,-6.141089916,12.37180042,15,AF,AO,AO-ZAI,Soyo,FNSO,SZA,6857,1,1,3,0,8,1000,5,89,1708,,,
2952,FNUB,medium_airport,Lubango Airport,-14.92469978,13.57499981,5778,AF,AO,AO-HUI,Lubango,FNUB,SDD,9570,1,1,3,0,10,1000,5,85,2083,,,
2969,FPST,medium_airport,S├úo Tom├⌐ International Airport,0.37817499,6.712150097,33,AF,ST,ST-S,S├úo Tom├⌐,FPST,TMS,7283,1,1,3,0,8,1000,5,116,2291,,,
2972,FQIN,medium_airport,Inhambane Airport,-23.87639999,35.40850067,30,AF,MZ,MZ-I,Inhambabe,FQIN,INH,4921,2,1,3,0,9,1000,5,115,1770,,,
2982,FQQL,medium_airport,Quelimane Airport,-17.85549927,36.86909866,36,AF,MZ,MZ-Q,Quelimane,FQQL,UEL,5905,2,1,3,0,10,1000,5,95,1770,,,
3037,FYWB,medium_airport,Walvis Bay Airport,-22.9799,14.6453,299,AF,NA,NA-ER,Walvis Bay,FYWB,WVB,7001,1,2,3,0,8,1000,5,104,1666,,,
3038,FYWE,medium_airport,Eros Airport,-22.61219978,17.08040047,5575,AF,NA,NA-KH,Windhoek,FYWE,ERS,7381,2,2,3,0,11,1000,5,114,2229,,,
3054,FZKA,medium_airport,Bunia Airport,1.565719962,30.2208004,4045,AF,CD,CD-OR,,FZKA,BUX,6070,1,2,3,0,8,1000,5,95,1770,,,
3057,FZNA,medium_airport,Goma International Airport,-1.670809984,29.2385006,5089,AF,CD,CD-NK,Goma,FZNA,GOM,6545,1,4,3,0,8,1000,5,103,1875,,,
3063,FZUA,medium_airport,Kananga Airport,-5.900050163,22.46920013,2139,AF,CD,CD-KW,Kananga,FZUA,KGA,7218,1,1,3,0,8,1000,5,114,2145,,,
3079,GCHI,medium_airport,Hierro Airport,27.81480026,-17.88710022,103,EU,ES,ES-CN,El Hierro Island,GCHI,VDE,4101,1,3,3,0,6,1000,5,106,2187,,,
3110,GMMH,medium_airport,Dakhla Airport,23.7183,-15.932,36,AF,EH,EH-U-A,Dakhla,GMMH,VIL,9842,1,1,3,0,10,1000,5,81,1958,,,
3162,HADR,medium_airport,Aba Tenna Dejazmach Yilma International Airport,9.624699593,41.85419846,3827,AF,ET,ET-DD,Dire Dawa,HADR,DIR,8791,1,3,3,0,10,1000,5,87,1937,,,
3205,HKEL,medium_airport,Eldoret International Airport,0.404457986,35.23889923,6941,AF,KE,KE-700,Eldoret,HKEL,EDL,11480,1,3,3,0,12,1000,5,101,2354,,,
3208,HKKI,medium_airport,Kisumu Airport,-0.086139001,34.72890091,3734,AF,KE,KE-600,Kisumu,HKKI,KIS,6511,1,2,3,0,8,1000,5,97,2104,,,
31594,HKMS,medium_airport,Mara Serena Lodge Airstrip,-1.406111,35.008057,5200,AF,KE,KE-700,Masai Mara,HKMS,MRE,3450,0,0,3,0,2,1000,5,116,2166,,,
3222,HLKF,medium_airport,Kufra Airport,24.17869949,23.31399918,1367,AF,LY,LY-KF,Kufra,HLKF,AKF,12007,2,1,3,0,15,1000,5,120,2333,,,
3225,HLLQ,medium_airport,La Abraq Airport,32.7887001,21.96430016,2157,AF,LY,LY-JA,Al Bayda',HLLQ,LAQ,11824,2,2,3,0,15,1000,5,99,2291,,,
3362,KACV,medium_airport,California Redwood Coast-Humboldt County Airport,40.978101,-124.109,221,NA,US,US-CA,Arcata/Eureka,KACV,ACV,6000,2,5,3,0,11,1000,5,82,1666,,,
3385,KATY,medium_airport,Watertown Regional Airport,44.91400146,-97.15470123,1749,NA,US,US-SD,Watertown,KATY,ATY,6900,2,4,3,0,11,1000,5,87,1687,,,
3424,KBQK,medium_airport,Brunswick Golden Isles Airport,31.25880051,-81.46649933,26,NA,US,US-GA,Brunswick,KBQK,BQK,8001,1,5,3,0,10,1000,5,119,2166,,,
3426,KBRO,medium_airport,Brownsville South Padre Island International Airport,25.90679932,-97.42590332,22,NA,US,US-TX,Brownsville,KBRO,BRO,7400,3,7,3,0,15,1000,5,90,2125,,,
3453,KCKB,medium_airport,North Central West Virginia Airport,39.29660034,-80.22810364,1217,NA,US,US-WV,Clarksburg,KCKB,CKB,7800,1,8,3,0,11,1000,5,92,2104,,,
3455,KCLL,medium_airport,Easterwood Field,30.58860016,-96.36380005,320,NA,US,US-TX,College Station,KCLL,CLL,7000,3,7,3,0,15,1000,5,102,2375,,,
3468,KCSG,medium_airport,Columbus Metropolitan Airport,32.5163002,-84.93890381,397,NA,US,US-GA,Columbus,KCSG,CSG,6997,2,7,3,0,12,1000,5,85,2020,,,
3489,KDHN,medium_airport,Dothan Regional Airport,31.32130051,-85.44960022,401,NA,US,US-AL,Dothan,KDHN,DHN,8498,2,8,3,0,14,1000,5,81,1937,,,
3519,KEWB,medium_airport,New Bedford Regional Airport,41.67610168,-70.95690155,80,NA,US,US-MA,New Bedford,KEWB,EWB,5000,2,6,3,0,10,1000,5,81,2145,,,
19929,KGCC,medium_airport,Gillette Campbell County Airport,44.34889984,-105.5390015,4365,NA,US,US-WY,Gillette,KGCC,GCC,7500,2,7,3,0,13,1000,5,99,1687,,,
19982,KGTR,medium_airport,Golden Triangle Regional Airport,33.45029831,-88.59140015,264,NA,US,US-MS,Columbus/W Point/Starkville,KGTR,GTR,8002,1,8,3,0,11,1000,5,80,1729,,,
3585,KHON,medium_airport,Huron Regional Airport,44.3852005,-98.22850037,1289,NA,US,US-SD,Huron,KHON,HON,7201,2,6,3,0,12,1000,5,85,2229,,,
3634,KLBE,medium_airport,Arnold Palmer Regional Airport,40.27590179,-79.40480042,1199,NA,US,US-PA,Latrobe,KLBE,LBE,7001,2,6,3,0,12,1000,5,93,1833,,,
3637,KLCH,medium_airport,Lake Charles Regional Airport,30.12610054,-93.22329712,15,NA,US,US-LA,Lake Charles,KLCH,LCH,6500,2,8,3,0,12,1000,5,110,2229,,,
3647,KLNK,medium_airport,Lincoln Airport,40.85100174,-96.75920105,1219,NA,US,US-NE,Lincoln,KLNK,LNK,12901,3,10,3,0,20,1000,5,103,1750,,,
3654,KLSE,medium_airport,La Crosse Municipal Airport,43.879002,-91.256699,655,NA,US,US-WI,La Crosse,KLSE,LSE,8537,3,7,3,0,16,1000,5,117,2229,,,
3961,KNYL,medium_airport,Yuma MCAS/Yuma International Airport,32.65660095,-114.6060028,213,NA,US,US-AZ,Yuma,KNYL,YUM,13299,4,12,3,0,24,1000,5,106,2145,,,
20890,KPVU,medium_airport,Provo Municipal Airport,40.21920013,-111.7229996,4497,NA,US,US-UT,Provo,KPVU,PVU,8599,2,7,3,0,13,1000,5,94,1937,,,
3850,KRKS,medium_airport,Rock Springs Sweetwater County Airport,41.59420013,-109.0650024,6764,NA,US,US-WY,Rock Springs,KRKS,RKS,10000,2,3,3,0,14,1000,5,102,1708,,,
3937,KTYR,medium_airport,Tyler Pounds Regional Airport,32.35409927,-95.40239716,544,NA,US,US-TX,Tyler,KTYR,TYR,7200,3,7,3,0,15,1000,5,120,1833,,,
3946,KVLD,medium_airport,Valdosta Regional Airport,30.78249931,-83.27670288,203,NA,US,US-GA,Valdosta,KVLD,VLD,8002,3,7,3,0,15,1000,5,110,1666,,,
3953,KWRL,medium_airport,Worland Municipal Airport,43.96569824,-107.9509964,4227,NA,US,US-WY,Worland,KWRL,WRL,7005,3,4,3,0,14,1000,5,103,2145,,,
4037,LESO,medium_airport,San Sebastian Airport,43.35649872,-1.790609956,16,EU,ES,ES-PV,Hondarribia,LESO,EAS,5755,1,1,3,0,7,1000,5,111,1937,,,
4082,LFCK,medium_airport,Castres-Mazamet Airport,43.55630112,2.28918004,788,EU,FR,FR-N,Castres/Mazamet,LFCK,DCM,5988,1,2,3,0,7,1000,5,89,1791,,,
4208,LFRD,medium_airport,Dinard-Pleurtuit-Saint-Malo Airport,48.58769989,-2.079960108,219,EU,FR,FR-E,Dinard/Pleurtuit/Saint-Malo,LFRD,DNR,7218,2,2,3,0,11,1000,5,101,2187,,,
4241,LFTH,medium_airport,Toulon-Hy├¿res Airport,43.09730148,6.146029949,7,EU,FR,FR-U,Toulon/Hy├¿res/Le Palyvestre,LFTH,TLN,6955,2,5,3,0,12,1000,5,119,1958,,,
4245,LFVP,medium_airport,St Pierre Airport,46.76290131,-56.17309952,27,NA,PM,PM-SP,Saint-Pierre,LFVP,FSP,5900,1,4,3,0,8,1000,5,94,2000,,,
4250,LGAL,medium_airport,Dimokritos Airport,40.85589981,25.95630074,24,EU,GR,GR-71,Alexandroupolis,LGAL,AXD,8471,1,3,3,0,10,1000,5,88,1687,,,
4280,LGRX,medium_airport,Araxos Airport,38.1511,21.4256,46,EU,GR,GR-13,Patras,LGRX,GPA,10999,2,4,3,0,15,1000,5,89,1958,,,
4319,LICD,medium_airport,Lampedusa Airport,35.497898,12.6181,70,EU,IT,IT-82,Lampedusa,LICD,LMP,5906,1,1,3,0,7,1000,5,93,2000,,,
4320,LICG,medium_airport,Pantelleria Airport,36.816502,11.9689,628,EU,IT,IT-82,Pantelleria (TP),LICG,PNL,5495,2,1,3,0,9,1000,5,91,2125,,,
4362,LIPR,medium_airport,Federico Fellini International Airport,44.020302,12.6117,40,EU,IT,IT-45,Rimini,LIPR,RMI,9828,1,4,3,0,11,1000,5,114,1833,,,
4426,LLSD,medium_airport,Sde Dov Airport,32.11470032,34.78219986,43,AS,IL,IL-TA,Tel Aviv,LLSD,SDV,5712,1,4,3,0,8,1000,5,94,2145,,,
4439,LPAZ,medium_airport,Santa Maria Airport,36.97140121,-25.17060089,308,EU,PT,PT-20,Vila do Porto,LPAZ,SMA,10000,3,6,3,0,17,1000,5,99,2041,,,
4460,LPPS,medium_airport,Porto Santo Airport,33.07339859,-16.35000038,341,EU,PT,PT-30,Vila Baleira,LPPS,PXO,9861,2,2,3,0,13,1000,5,114,2250,,,
4467,LQBK,medium_airport,Banja Luka International Airport,44.94139862,17.29750061,400,EU,BA,BA-SRP,Banja Luka,LQBK,BNX,8213,1,2,3,0,9,1000,5,109,1729,,,
4518,LTAN,medium_airport,Konya Airport,37.979,32.561901,3392,AS,TR,TR-42,Konya,LTAN,KYA,10984,2,8,3,0,16,1000,5,88,1958,,,
4550,LTCD,medium_airport,Erzincan Airport,39.71020126,39.52700043,3783,AS,TR,TR-24,Erzincan,LTCD,ERC,9842,2,2,3,0,13,1000,5,85,2291,,,
4552,LTCF,medium_airport,Kars Airport,40.56219864,43.11500168,5889,AS,TR,TR-36,Kars,LTCF,KSY,11483,1,1,3,0,12,1000,5,118,1979,,,
4556,LTCJ,medium_airport,Batman Airport,37.92900085,41.11660004,1822,AS,TR,TR-72,Batman,LTCJ,BAL,10000,1,3,3,0,11,1000,5,114,1666,,,
4557,LTCK,medium_airport,Mu┼ƒ Airport,38.74779892,41.66120148,4157,AS,TR,TR-49,Mu┼ƒ,LTCK,MSR,11649,1,3,3,0,12,1000,5,102,1937,,,
4559,LTCN,medium_airport,Kahramanmara┼ƒ Airport,37.53882599,36.95352173,1723,AS,TR,TR-46,Kahramanmara┼ƒ,LTCN,KCM,7546,1,2,3,0,9,1000,5,102,2125,,,
4634,MDJB,medium_airport,La Isabela International Airport,18.57250023,-69.98560333,98,NA,DO,DO-01,La Isabela,MDJB,JBQ,5412,1,2,3,0,7,1000,5,100,2333,,,
4649,MGTK,medium_airport,Mundo Maya International Airport,16.91379929,-89.86640167,427,NA,GT,GT-PE,San Benito,MGMM,FRS,9842,1,5,3,0,11,1000,5,114,2020,,,
4692,MMBT,medium_airport,Bah├¡as de Huatulco International Airport,15.7753,-96.262604,464,NA,MX,MX-OAX,Huatulco,MMBT,HUX,8858,1,1,3,0,10,1000,5,111,1875,,,
4694,MMCE,medium_airport,Ciudad del Carmen International Airport,18.65369987,-91.7990036,10,NA,MX,MX-CAM,Ciudad del Carmen,MMCE,CME,7218,1,1,3,0,8,1000,5,107,2312,,,
4708,MMEP,medium_airport,Amado Nervo National Airport,21.4195,-104.843002,3020,NA,MX,MX-NAY,Tepic,MMEP,TPQ,7546,1,1,3,0,9,1000,5,117,2312,,,
4714,MMIA,medium_airport,Licenciado Miguel de la Madrid Airport,19.277,-103.577002,2467,NA,MX,MX-COL,Colima,MMIA,CLQ,7546,1,1,3,0,9,1000,5,110,2041,,,
4746,MMPS,medium_airport,Puerto Escondido International Airport,15.8769,-97.089103,294,NA,MX,MX-OAX,Puerto Escondido,MMPS,PXM,7546,1,1,3,0,9,1000,5,88,1958,,,
4804,MRGF,medium_airport,Golfito Airport,8.654009819,-83.18219757,49,NA,CR,CR-P,Golfito,MRGF,GLF,4593,1,1,3,0,6,1000,5,85,2270,,,
4812,MRPM,medium_airport,Palmar Sur Airport,8.951029778,-83.46859741,49,NA,CR,CR-P,Palmar Sur,MRPM,PMZ,4593,1,1,3,0,6,1000,5,111,1770,,,
4823,MTCH,medium_airport,Cap Haitien International Airport,19.733,-72.194702,10,NA,HT,HT-ND,Cap Haitien,MTCH,CAP,8701,1,1,3,0,10,1000,5,85,2000,,,
4833,MUCL,medium_airport,Vilo Acu├▒a International Airport,21.61650085,-81.54599762,10,NA,CU,CU-99,Cayo Largo del Sur,MUCL,CYO,9869,1,3,3,0,11,1000,5,83,1958,,,
4834,MUCM,medium_airport,Ignacio Agramonte International Airport,21.42029953,-77.84750366,413,NA,CU,CU-09,Camaguey,MUCM,CMW,9842,1,4,3,0,11,1000,5,105,1708,,,
4936,MYCA,medium_airport,Arthur's Town Airport,24.6294,-75.673797,18,NA,BS,BS-CI,Arthur's Town,MYCA,ATC,7015,2,0,3,0,10,1000,5,94,1833,,,
4937,MYCB,medium_airport,New Bight Airport,24.3153,-75.452301,5,NA,BS,BS-CI,Cat Island,MYCB,TBI,5050,1,0,3,0,6,1000,5,111,1979,,,
4972,NGTA,medium_airport,Bonriki International Airport,1.381639957,173.1470032,9,OC,KI,KI-G,Tarawa,NGTA,TRW,6598,1,3,3,0,8,1000,5,109,1666,,,
4975,NLWW,medium_airport,Hihifo Airport,-13.23830032,-176.1990051,79,OC,WF,WF-U-A,Wallis Island,NLWW,WLS,6890,1,3,3,0,8,1000,5,118,1687,,,
4981,NTAT,medium_airport,Tubuai Airport,-23.36540031,-149.5240021,7,OC,PF,PF-U-A,,NTAT,TUB,4921,1,1,3,0,6,1000,5,91,2208,,,
4988,NTGI,medium_airport,Manihi Airport,-14.4368,-146.0700073,14,OC,PF,PF-U-A,,NTGI,XMH,3051,1,1,3,0,5,1000,5,81,2270,,,
5000,NTKR,medium_airport,Takaroa Airport,-14.45580006,-145.0249939,13,OC,PF,PF-U-A,,NTKR,TKX,3452,1,1,3,0,5,1000,5,97,2083,,,
5008,NTTP,medium_airport,Maupiti Airport,-16.42650032,-152.2440033,15,OC,PF,PF-U-A,,NTTP,MAU,3135,1,2,3,0,5,1000,5,89,1791,,,
35158,NVSQ,medium_airport,Gaua Island Airport,-14.21809959,167.5870056,100,OC,VU,VU-TOB,Gaua Island,NVSQ,ZGU,2802,1,0,3,0,4,1000,5,96,2145,,,
5016,NWWL,medium_airport,Lifou Airport,-20.77479935,167.2400055,92,OC,NC,NC-U-A,Lifou,NWWL,LIF,3609,1,3,3,0,6,1000,5,106,2312,,,
5042,NZNP,medium_airport,New Plymouth Airport,-39.00859833,174.1790009,97,OC,NZ,NZ-TKI,New Plymouth,NZNP,NPL,4298,3,5,3,0,12,1000,5,97,1812,,,
5043,NZNR,medium_airport,Hawke's Bay Airport,-39.465801,176.869995,6,OC,NZ,NZ-HKB,Napier,NZNR,NPE,5740,5,4,3,0,18,1000,5,104,2375,,,
5052,NZRO,medium_airport,Rotorua Regional Airport,-38.10919952,176.3170013,935,OC,NZ,NZ-BOP,Rotorua,NZRO,ROT,5321,3,4,3,0,12,1000,5,117,2062,,,
5055,NZTG,medium_airport,Tauranga Airport,-37.6719017,176.1959991,13,OC,NZ,NZ-BOP,Tauranga,NZTG,TRG,5988,5,4,3,0,18,1000,5,110,2145,,,
5058,NZWB,medium_airport,Woodbourne Airport,-41.5182991,173.8699951,109,OC,NZ,NZ-MBH,Blenheim,NZWB,BHE,4675,3,5,3,0,12,1000,5,104,1666,,,
5083,OEAH,medium_airport,Al Ahsa Airport,25.2852993,49.48519897,588,AS,SA,SA-04,,OEAH,HOF,10039,1,3,3,0,11,1000,5,116,2291,,,
5084,OEBA,medium_airport,Al Baha Airport,20.29610062,41.63430023,5486,AS,SA,SA-11,,OEBA,ABT,10991,1,2,3,0,12,1000,5,102,2000,,,
5085,OEBH,medium_airport,Bisha Airport,19.9843998,42.6208992,3887,AS,SA,SA-14,,OEBH,BHH,10007,1,2,3,0,11,1000,5,100,1833,,,
5102,OENG,medium_airport,Nejran Airport,17.6114006,44.4192009,3982,AS,SA,SA-10,,OENG,EAM,10007,1,4,3,0,11,1000,5,96,2125,,,
5200,OITL,medium_airport,Ardabil Airport,38.32569885,48.42440033,4315,AS,IR,IR-03,Ardabil,OITL,ADU,10823,1,2,3,0,12,1000,5,91,2375,,,
5203,OITR,medium_airport,Urmia Airport,37.66809845,45.06869888,4343,AS,IR,IR-02,Urmia,OITR,OMH,10658,1,2,3,0,11,1000,5,107,1937,,,
5252,OPGD,medium_airport,Gwadar International Airport,25.23329926,62.32949829,36,AS,PK,PK-BA,Gwadar,OPGD,GWD,4960,1,1,3,0,6,1000,5,96,1979,,,
5273,OPRK,medium_airport,Shaikh Zaid Airport,28.38389969,70.27960205,271,AS,PK,PK-PB,Rahim Yar Khan,OPRK,RYK,9842,1,2,3,0,11,1000,5,100,1875,,,
5348,PACV,medium_airport,Merle K (Mudhole) Smith Airport,60.4917984,-145.4779968,54,NA,US,US-AK,Cordova,PACV,CDV,7500,2,4,3,0,12,1000,5,103,1729,,,
5351,PADL,medium_airport,Dillingham Airport,59.04470062,-158.5050049,81,NA,US,US-AK,Dillingham,PADL,DLG,6400,1,5,3,0,9,1000,5,120,2291,,,
5354,PADU,medium_airport,Unalaska Airport,53.90010071,-166.5440063,22,NA,US,US-AK,Unalaska,PADU,DUT,3900,1,5,3,0,7,1000,5,81,1750,,,
5369,PAGS,medium_airport,Gustavus Airport,58.4253006,-135.7070007,35,NA,US,US-AK,Gustavus,PAGS,GST,6720,2,4,3,0,11,1000,5,80,1979,,,
17619,PAHC,medium_airport,Holy Cross Airport,62.18830109,-159.7749939,70,NA,US,US-AK,Holy Cross,PAHC,HCR,4000,1,0,3,0,5,1000,5,91,2354,,,
5392,PANV,medium_airport,Anvik Airport,62.646702,-160.190994,291,NA,US,US-AK,Anvik,PANV,ANV,2960,1,4,3,0,5,1000,5,85,2291,,,
5408,PASI,medium_airport,Sitka Rocky Gutierrez Airport,57.04710007,-135.3619995,21,NA,US,US-AK,Sitka,PASI,SIT,6500,1,7,3,0,9,1000,5,117,1916,,,
5450,PHMK,medium_airport,Molokai Airport,21.1529007,-157.095993,454,NA,US,US-HI,Kaunakakai,PHMK,MKK,4494,2,6,3,0,10,1000,5,90,2395,,,
5490,PKWA,medium_airport,Bucholz Army Air Field,8.72012043,167.7319946,9,OC,MH,MH-KWA,Kwajalein,PKWA,KWA,6668,1,3,3,0,8,1000,5,103,1687,,,
5500,PTPN,medium_airport,Pohnpei International Airport,6.985099792,158.2089996,10,OC,FM,FM-PNI,Pohnpei Island,PTPN,PNI,6001,1,2,3,0,8,1000,5,100,2208,,,
5543,RJCB,medium_airport,Tokachi-Obihiro Airport,42.73329926,143.2169952,505,AS,JP,JP-01,Obihiro,RJCB,OBO,8202,1,2,3,0,9,1000,5,104,2291,,,
5555,RJDC,medium_airport,Yamaguchi Ube Airport,33.93000031,131.279007,23,AS,JP,JP-35,Ube,RJDC,UBJ,8200,1,1,3,0,9,1000,5,112,2125,,,
5556,RJDT,medium_airport,Tsushima Airport,34.28490067,129.3309937,213,AS,JP,JP-42,Tsushima,RJDT,TSJ,6234,1,1,3,0,7,1000,5,102,1875,,,
5570,RJFR,medium_airport,Kitaky┼½sh┼½ Airport,33.84590149,131.0350037,21,AS,JP,JP-40,Kitaky┼½sh┼½,RJFR,KKJ,8202,1,1,3,0,9,1000,5,82,2020,,,
5571,RJFS,medium_airport,Saga Airport,33.14970016,130.302002,6,AS,JP,JP-41,Saga,RJFS,HSG,6562,1,3,3,0,8,1000,5,104,1833,,,
5606,RJSC,medium_airport,Yamagata Airport,38.41189957,140.3710022,353,AS,JP,JP-06,Yamagata,RJSC,GAJ,6560,1,2,3,0,8,1000,5,84,2020,,,
5634,RKJY,medium_airport,Yeosu Airport,34.84230042,127.6169968,53,AS,KR,KR-46,Yeosu,RKJY,RSU,6890,1,3,3,0,8,1000,5,111,1812,,,
5643,RKPS,medium_airport,Sacheon Air Base/Airport,35.088591,128.071747,25,AS,KR,KR-48,Sacheon,RKPS,HIN,9000,2,7,3,0,14,1000,5,93,1833,,,
5644,RKPU,medium_airport,Ulsan Airport,35.59349823,129.352005,45,AS,KR,KR-31,Ulsan,RKPU,USN,6561,1,4,3,0,8,1000,5,100,2354,,,
5659,RKTH,medium_airport,Pohang Airport (G-815/K-3),35.987955,129.420383,70,AS,KR,KR-47,Pohang,RKTH,KPO,7000,1,5,3,0,9,1000,5,110,1708,,,
5696,RPMC,medium_airport,Awang Airport,7.165239811,124.2099991,189,AS,PH,PH-MAG,Cotabato City,RPMC,CBO,6234,1,2,3,0,8,1000,5,93,2291,,,
5710,RPMS,medium_airport,Surigao Airport,9.755838326,125.4809475,20,AS,PH,PH-SUN,Surigao City,RPMS,SUG,5603,1,1,3,0,7,1000,5,111,2104,,,
5727,RPUT,medium_airport,Tuguegarao Airport,17.64336768,121.7331505,70,AS,PH,PH-CAG,Tuguegarao City,RPUT,TUG,6455,1,1,3,0,8,1000,5,112,2062,,,
5745,RPVR,medium_airport,Roxas Airport,11.59770012,122.7519989,10,AS,PH,PH-CAP,Roxas City,RPVR,RXS,6201,1,1,3,0,7,1000,5,119,2312,,,
5747,RPVT,medium_airport,Tagbilaran Airport,9.665442,123.853533,38,AS,PH,PH-BOH,Tagbilaran City,RPVT,TAG,5837,1,1,3,0,7,1000,5,111,2333,,,
5749,RPVV,medium_airport,Francisco B. Reyes Airport,12.12150002,120.0999985,148,AS,PH,PH-PLW,Coron,RPVV,USU,3300,1,0,3,0,5,1000,5,94,1854,,,
5823,SAVE,medium_airport,Brigadier Antonio Parodi Airport,-42.90800095,-71.13950348,2621,SA,AR,AR-U,Esquel,SAVE,EQS,7874,2,1,3,0,11,1000,5,91,1958,,,
5847,SAZM,medium_airport,├üstor Piazzola International Airport,-37.9342,-57.5733,72,SA,AR,AR-B,Mar del Plata,SAZM,MDQ,7218,1,3,3,0,9,1000,5,113,2187,,,
5875,SBBV,medium_airport,Atlas Brasil Cantanhede Airport,2.841388941,-60.6922226,276,SA,BR,BR-RR,Boa Vista,SBBV,BVB,8858,1,4,3,0,10,1000,5,103,2333,,,
5878,SBCA,medium_airport,Cascavel Airport,-25.00029945,-53.50080109,2473,SA,BR,BR-PR,Cascavel,SBCA,CAC,5299,1,1,3,0,7,1000,5,81,1833,,,
5893,SBCX,medium_airport,Hugo Cantergiani Regional Airport,-29.19709969,-51.1875,2472,SA,BR,BR-RS,Caxias Do Sul,SBCX,CXJ,5479,1,1,3,0,7,1000,5,112,1895,,,
5902,SBFN,medium_airport,Fernando de Noronha Airport,-3.854929924,-32.4233017,193,SA,BR,BR-PE,Fernando De Noronha,SBFN,FEN,6053,1,1,3,0,7,1000,5,81,1708,,,
5918,SBIP,medium_airport,Usiminas Airport,-19.47069931,-42.48759842,784,SA,BR,BR-MG,Ipatinga,SBIP,IPN,6575,1,1,3,0,8,1000,5,104,1666,,,
5936,SBMD,medium_airport,Monte Dourado Airport,-0.889838994,-52.60219955,677,SA,BR,BR-PA,Almeirim,SBMD,MEU,5906,1,1,3,0,7,1000,5,102,2041,,,
5939,SBMK,medium_airport,M├írio Ribeiro Airport,-16.70689964,-43.81890106,2191,SA,BR,BR-MG,Montes Claros,SBMK,MOC,6890,1,1,3,0,8,1000,5,83,2333,,,
5943,SBMQ,medium_airport,Alberto Alcolumbre Airport,0.050664,-51.07220078,56,SA,BR,BR-AP,Macap├í,SBMQ,MCP,6890,1,2,3,0,8,1000,5,101,2375,,,
5970,SBSJ,medium_airport,Professor Urbano Ernesto Stumpf Airport,-23.22920036,-45.86149979,2120,SA,BR,BR-SP,S├úo Jos├⌐ Dos Campos,SBSJ,SJK,8780,1,4,3,0,10,1000,5,115,2270,,,
6053,SECO,medium_airport,Francisco De Orellana Airport,-0.462886006,-76.98680115,834,SA,EC,EC-D,Coca,SECO,OCC,6760,1,3,3,0,8,1000,5,109,1729,,,
6054,SECU,medium_airport,Mariscal Lamar Airport,-2.8894701,-78.98439789,8306,SA,EC,EC-A,Cuenca,SECU,CUE,6234,1,3,3,0,8,1000,5,90,1708,,,
32305,SJTC,medium_airport,Bauru - Arealva Airport,-22.16685914,-49.05028667,1949,SA,BR,BR-SP,Bauru,SBAE,JTC,6890,1,0,3,0,8,1000,5,98,2250,,,
6138,SKMR,medium_airport,Los Garzones Airport,8.82374,-75.8258,36,SA,CO,CO-COR,Monter├¡a,SKMR,MTR,6285,1,3,3,0,8,1000,5,87,2208,,,
6139,SKMU,medium_airport,Fabio Alberto Leon Bentley Airport,1.25366,-70.2339,680,SA,CO,CO-VAU,Mit├║,SKMU,MVP,5889,1,2,3,0,7,1000,5,119,2104,,,
6147,SKPD,medium_airport,Obando Airport,3.85353,-67.9062,460,SA,CO,CO-GUA,Puerto In├¡rida,SKPD,PDA,5910,1,0,3,0,7,1000,5,112,2041,,,
3401,KBFI,large_airport,Boeing Field King County International Airport,47.52999878,-122.302002,21,NA,US,US-WA,Seattle,KBFI,BFI,10000,2,8,2,1,15,2000,5,118,4583,,,
3482,KDBQ,large_airport,Dubuque Regional Airport,42.40200043,-90.70950317,1077,NA,US,US-IA,Dubuque,KDBQ,DBQ,6502,2,7,2,1,12,2000,5,92,3666,,,
3623,KJLN,large_airport,Joplin Regional Airport,37.15179825,-94.49829865,981,NA,US,US-MO,Joplin,KJLN,JLN,6502,3,7,2,1,14,2000,5,83,3791,,,
3638,KLCK,large_airport,Rickenbacker International Airport,39.813801,-82.927803,744,NA,US,US-OH,Columbus,KLCK,LCK,12102,3,8,2,1,19,2000,5,101,4458,,,
3796,KPWM,large_airport,Portland International Jetport Airport,43.64619827,-70.30930328,76,NA,US,US-ME,Portland,KPWM,PWM,7200,2,7,2,1,12,2000,5,103,3500,,,
3898,KSPS,large_airport,Sheppard Air Force Base-Wichita Falls Municipal Airport,33.9888,-98.491898,1019,NA,US,US-TX,Wichita Falls,KSPS,SPS,13101,4,11,2,1,23,2000,5,103,3708,,,
3909,KSUX,large_airport,Sioux Gateway Col. Bud Day Field,42.40259933,-96.38439941,1098,NA,US,US-IA,Sioux City,KSUX,SUX,9002,2,8,2,1,14,2000,5,91,4041,,,
116,BGTL,medium_airport,Thule Air Base,76.53119659,-68.70320129,251,NA,GL,GL-U-A,Thule,BGTL,THU,9997,2,6,2,0,14,1000,5,86,2000,,,
